Date,New_Lows,Total_Issues,New_Lows_Ratio
2014-04-17,21,2847,0.7376185458377239
2014-04-21,24,2847,0.8429926238145415
2014-04-22,17,2847,0.597119775201967
2014-04-23,17,2847,0.597119775201967
2014-04-24,27,2847,0.9483667017913594
2014-04-25,40,2847,1.4049877063575693
2014-04-28,66,2847,2.3182297154899896
2014-04-29,35,2848,1.228932584269663
2014-04-30,49,2848,1.7205056179775282
2014-05-01,38,2848,1.3342696629213482
2014-05-02,33,2851,1.1574886004910558
2014-05-05,40,2852,1.402524544179523
2014-05-06,48,2852,1.6830294530154277
2014-05-07,89,2852,3.1206171107994387
2014-05-08,68,2854,2.3826208829712687
2014-05-09,67,2855,2.3467600700525395
2014-05-12,23,2855,0.8056042031523643
2014-05-13,28,2855,0.9807355516637478
2014-05-14,40,2856,1.400560224089636
2014-05-15,71,2856,2.4859943977591037
2014-05-16,53,2858,1.8544436668999302
2014-05-19,31,2859,1.0842952081147255
2014-05-20,46,2860,1.6083916083916083
2014-05-21,45,2860,1.5734265734265735
2014-05-22,24,2861,0.8388675288360714
2014-05-23,19,2862,0.6638714185883997
2014-05-27,23,2862,0.8036338225017471
2014-05-28,30,2862,1.0482180293501049
2014-05-29,20,2863,0.6985679357317499
2014-05-30,22,2863,0.7684247293049249
2014-06-02,22,2863,0.7684247293049249
2014-06-03,28,2863,0.9779951100244498
2014-06-04,32,2863,1.1177086971708
2014-06-05,25,2863,0.8732099196646874
2014-06-06,15,2864,0.5237430167597765
2014-06-09,12,2864,0.41899441340782123
2014-06-10,7,2864,0.24441340782122906
2014-06-11,15,2864,0.5237430167597765
2014-06-12,13,2866,0.45359385903698535
2014-06-13,16,2867,0.5580746424834322
2014-06-16,21,2868,0.7322175732217573
2014-06-17,15,2868,0.5230125523012552
2014-06-18,16,2871,0.557297109021247
2014-06-19,19,2874,0.6610995128740431
2014-06-20,26,2875,0.9043478260869564
2014-06-23,26,2875,0.9043478260869564
2014-06-24,23,2877,0.7994438651372958
2014-06-25,29,2879,1.0072941993747828
2014-06-26,23,2880,0.798611111111111
2014-06-27,16,2884,0.5547850208044383
2014-06-30,11,2884,0.3814147018030513
2014-07-01,12,2886,0.4158004158004158
2014-07-02,11,2886,0.38115038115038113
2014-07-03,11,2886,0.38115038115038113
2014-07-07,12,2886,0.4158004158004158
2014-07-08,21,2886,0.7276507276507277
2014-07-09,17,2886,0.589050589050589
2014-07-10,32,2886,1.1088011088011087
2014-07-11,27,2886,0.9355509355509356
2014-07-14,22,2886,0.7623007623007623
2014-07-15,28,2888,0.9695290858725761
2014-07-16,31,2889,1.0730356524749047
2014-07-17,39,2890,1.3494809688581315
2014-07-18,33,2892,1.1410788381742738
2014-07-21,26,2892,0.8990318118948823
2014-07-22,21,2892,0.7261410788381742
2014-07-23,26,2893,0.8987210508123057
2014-07-24,24,2894,0.82930200414651
2014-07-25,34,2898,1.173222912353347
2014-07-28,53,2898,1.828847481021394
2014-07-29,41,2899,1.414280786478096
2014-07-30,43,2900,1.4827586206896552
2014-07-31,78,2904,2.6859504132231407
2014-08-01,89,2904,3.0647382920110195
2014-08-04,61,2904,2.100550964187328
2014-08-05,50,2904,1.721763085399449
2014-08-06,46,2904,1.5840220385674932
2014-08-07,58,2904,1.997245179063361
2014-08-08,55,2906,1.8926359256710255
2014-08-11,32,2906,1.1011699931176875
2014-08-12,35,2906,1.2044046799724708
2014-08-13,33,2906,1.1355815554026154
2014-08-14,26,2906,0.8947006194081212
2014-08-15,34,2906,1.1699931176875429
2014-08-18,23,2906,0.7914659325533379
2014-08-19,15,2906,0.516173434273916
2014-08-20,24,2906,0.8258774948382657
2014-08-21,28,2906,0.9635237439779766
2014-08-22,24,2906,0.8258774948382657
2014-08-25,19,2906,0.653819683413627
2014-08-26,24,2906,0.8258774948382657
2014-08-27,17,2906,0.5849965588437714
2014-08-28,26,2906,0.8947006194081212
2014-08-29,17,2906,0.5849965588437714
2014-09-02,21,2906,0.7226428079834825
2014-09-03,22,2907,0.7567939456484348
2014-09-04,27,2907,0.9287925696594427
2014-09-05,40,2907,1.3759889920880632
2014-09-08,27,2907,0.9287925696594427
2014-09-09,39,2907,1.3415892672858616
2014-09-10,40,2907,1.3759889920880632
2014-09-11,39,2907,1.3415892672858616
2014-09-12,32,2908,1.1004126547455295
2014-09-15,64,2908,2.200825309491059
2014-09-16,67,2909,2.303196974905466
2014-09-17,44,2910,1.5120274914089347
2014-09-18,55,2911,1.8893850910340089
2014-09-19,86,2912,2.953296703296703
2014-09-22,123,2913,4.222451081359424
2014-09-23,106,2914,3.63761153054221
2014-09-24,91,2916,3.1207133058984913
2014-09-25,132,2916,4.526748971193416
2014-09-26,95,2916,3.2578875171467763
2014-09-29,118,2916,4.046639231824417
2014-09-30,151,2916,5.178326474622771
2014-10-01,213,2916,7.304526748971194
2014-10-02,167,2918,5.723098012337218
2014-10-03,72,2918,2.467443454420836
2014-10-06,85,2918,2.912954078135709
2014-10-07,170,2918,5.825908156271418
2014-10-08,227,2920,7.773972602739726
2014-10-09,184,2922,6.2970568104038325
2014-10-10,313,2923,10.70817653096134
2014-10-13,302,2923,10.331850838179953
2014-10-14,204,2923,6.979131029763941
2014-10-15,387,2923,13.239822100581595
2014-10-16,136,2924,4.651162790697675
2014-10-17,36,2924,1.231190150478796
2014-10-20,42,2925,1.435897435897436
2014-10-21,39,2926,1.3328776486671223
2014-10-22,37,2928,1.2636612021857925
2014-10-23,45,2928,1.5368852459016393
2014-10-24,35,2928,1.1953551912568305
2014-10-27,54,2929,1.8436326391259816
2014-10-28,36,2929,1.2290884260839878
2014-10-29,44,2930,1.5017064846416381
2014-10-30,66,2931,2.2517911975435005
2014-10-31,60,2932,2.046384720327422
2014-11-03,44,2934,1.499659168370825
2014-11-04,55,2934,1.8745739604635312
2014-11-05,68,2935,2.3168654173764907
2014-11-06,50,2937,1.7024174327545116
2014-11-07,41,2939,1.3950323239197007
2014-11-10,46,2939,1.5651582170806397
2014-11-11,51,2940,1.7346938775510203
2014-11-12,46,2941,1.5640938456307378
2014-11-13,54,2943,1.834862385321101
2014-11-14,52,2944,1.766304347826087
2014-11-17,51,2945,1.731748726655348
2014-11-18,51,2945,1.731748726655348
2014-11-19,55,2947,1.8663047166610114
2014-11-20,52,2947,1.7645062775704106
2014-11-21,32,2948,1.0854816824966078
2014-11-24,30,2948,1.01763907734057
2014-11-25,26,2948,0.8819538670284939
2014-11-26,35,2948,1.187245590230665
2014-11-28,101,2948,3.426051560379918
2014-12-01,153,2948,5.189959294436906
2014-12-02,102,2948,3.4599728629579376
2014-12-03,66,2950,2.2372881355932206
2014-12-04,90,2950,3.050847457627119
2014-12-05,93,2950,3.1525423728813564
2014-12-08,170,2950,5.762711864406779
2014-12-09,166,2950,5.627118644067797
2014-12-10,156,2950,5.288135593220339
2014-12-11,146,2953,4.944124619031493
2014-12-12,240,2955,8.121827411167512
2014-12-15,249,2955,8.426395939086294
2014-12-16,275,2956,9.303112313937753
2014-12-17,107,2956,3.6197564276048713
2014-12-18,48,2956,1.6238159675236805
2014-12-19,45,2956,1.5223274695534508
2014-12-22,45,2956,1.5223274695534508
2014-12-23,41,2956,1.3870094722598105
2014-12-24,35,2956,1.1840324763193504
2014-12-26,43,2956,1.4546684709066307
2014-12-29,44,2957,1.487994589110585
2014-12-30,49,2957,1.657084883327697
2014-12-31,41,2957,1.3865404125803178
2015-01-02,26,2960,0.8783783783783784
2015-01-05,61,2960,2.060810810810811
2015-01-06,95,2961,3.2083755488010803
2015-01-07,67,2961,2.2627490712597096
2015-01-08,34,2961,1.1482607227288077
2015-01-09,56,2961,1.8912529550827424
2015-01-12,115,2961,3.883823032759203
2015-01-13,120,2961,4.052684903748734
2015-01-14,169,2961,5.707531239446133
2015-01-15,121,2962,4.085077650236327
2015-01-16,113,2963,3.8137023287208907
2015-01-20,100,2963,3.374957813027337
2015-01-21,91,2963,3.0712116098548767
2015-01-22,65,2963,2.1937225784677694
2015-01-23,60,2964,2.0242914979757085
2015-01-26,65,2965,2.1922428330522767
2015-01-27,62,2965,2.0910623946037097
2015-01-28,104,2966,3.5064059339177343
2015-01-29,145,2967,4.8870913380519045
2015-01-30,111,2969,3.738632536207477
2015-02-02,66,2969,2.2229706972044463
2015-02-03,41,2970,1.3804713804713804
2015-02-04,42,2971,1.413665432514305
2015-02-05,40,2971,1.3463480309660047
2015-02-06,32,2972,1.0767160161507403
2015-02-09,43,2972,1.4468371467025571
2015-02-10,49,2973,1.648166834846956
2015-02-11,46,2973,1.5472586612848975
2015-02-12,35,2973,1.1772620248906829
2015-02-13,38,2975,1.2773109243697478
2015-02-17,32,2975,1.0756302521008403
2015-02-18,34,2976,1.14247311827957
2015-02-19,27,2976,0.9072580645161291
2015-02-20,30,2976,1.0080645161290323
2015-02-23,44,2976,1.478494623655914
2015-02-24,37,2976,1.243279569892473
2015-02-25,30,2976,1.0080645161290323
2015-02-26,32,2976,1.0752688172043012
2015-02-27,44,2976,1.478494623655914
2015-03-02,50,2976,1.6801075268817203
2015-03-03,46,2976,1.5456989247311828
2015-03-04,55,2976,1.8481182795698925
2015-03-05,48,2977,1.6123614376889486
2015-03-06,62,2977,2.0826335236815585
2015-03-09,83,2977,2.788041652670474
2015-03-10,100,2977,3.359086328518643
2015-03-11,102,2977,3.4262680550890154
2015-03-12,60,2977,2.0154517971111856
2015-03-13,89,2977,2.989586832381592
2015-03-16,79,2977,2.6536781995297276
2015-03-17,70,2977,2.35136042996305
2015-03-18,70,2978,2.350570852921424
2015-03-19,56,2979,1.8798254447801275
2015-03-20,39,2979,1.3091641490433032
2015-03-23,41,2979,1.3763007720711649
2015-03-24,33,2981,1.107011070110701
2015-03-25,42,2981,1.4089231801408924
2015-03-26,46,2982,1.5425888665325285
2015-03-27,52,2983,1.7432115320147503
2015-03-30,39,2983,1.3074086490110626
2015-03-31,54,2984,1.8096514745308312
2015-04-01,59,2984,1.9772117962466487
2015-04-02,47,2985,1.574539363484087
2015-04-06,27,2985,0.9045226130653266
2015-04-07,28,2985,0.9380234505862647
2015-04-08,31,2985,1.0385259631490789
2015-04-09,32,2987,1.0713090056913293
2015-04-10,28,2987,0.9373953799799128
2015-04-13,31,2987,1.037830599263475
2015-04-14,29,2987,0.9708737864077669
2015-04-15,26,2989,0.8698561391769822
2015-04-16,20,2992,0.6684491978609626
2015-04-17,27,2992,0.9024064171122994
2015-04-20,32,2993,1.0691613765452723
2015-04-21,29,2993,0.968927497494153
2015-04-22,31,2994,1.0354041416165665
2015-04-23,24,2994,0.8016032064128256
2015-04-24,27,2994,0.9018036072144289
2015-04-27,27,2994,0.9018036072144289
2015-04-28,27,2995,0.9015025041736227
2015-04-29,36,2995,1.2020033388981637
2015-04-30,59,2996,1.9692923898531376
2015-05-01,47,2996,1.5687583444592792
2015-05-04,26,2997,0.8675342008675343
2015-05-05,51,2997,1.7017017017017018
2015-05-06,58,2998,1.9346230820547032
2015-05-07,51,3000,1.7000000000000002
2015-05-08,39,3000,1.3
2015-05-11,34,3001,1.13295568143952
2015-05-12,54,3002,1.798800799467022
2015-05-13,35,3002,1.1658894070619585
2015-05-14,37,3003,1.2321012321012321
2015-05-15,30,3005,0.9983361064891847
2015-05-18,31,3006,1.0312707917498336
2015-05-19,34,3006,1.1310711909514306
2015-05-20,37,3009,1.2296444001329345
2015-05-21,44,3010,1.4617940199335548
2015-05-22,44,3010,1.4617940199335548
2015-05-26,68,3010,2.259136212624585
2015-05-27,55,3011,1.8266356692128862
2015-05-28,60,3012,1.9920318725099602
2015-05-29,44,3011,1.4613085353703088
2015-06-01,51,3011,1.6937894387246761
2015-06-02,34,3013,1.1284434118818454
2015-06-03,31,3013,1.0288748755393295
2015-06-04,43,3013,1.4271490209093927
2015-06-05,54,3014,1.7916390179163904
2015-06-08,54,3015,1.791044776119403
2015-06-09,57,3014,1.891174518911745
2015-06-10,40,3014,1.3271400132714002
2015-06-11,31,3015,1.0281923714759535
2015-06-12,45,3017,1.4915478952601922
2015-06-15,75,3017,2.485913158766987
2015-06-16,59,3019,1.9542894998343823
2015-06-17,44,3020,1.456953642384106
2015-06-18,30,3020,0.9933774834437087
2015-06-19,38,3021,1.257861635220126
2015-06-22,34,3021,1.1254551473022179
2015-06-23,31,3021,1.0261502813637868
2015-06-24,35,3021,1.1585567692816947
2015-06-25,59,3026,1.9497686715135494
2015-06-26,75,3029,2.4760647078243645
2015-06-29,138,3029,4.5559590623968305
2015-06-30,116,3030,3.828382838283828
2015-07-01,112,3031,3.695150115473441
2015-07-02,87,3032,2.8693931398416885
2015-07-06,151,3035,4.975288303130148
2015-07-07,200,3035,6.589785831960461
2015-07-08,156,3035,5.14003294892916
2015-07-09,104,3035,3.42668863261944
2015-07-10,73,3036,2.404479578392622
2015-07-13,61,3036,2.0092226613965742
2015-07-14,37,3035,1.2191103789126854
2015-07-15,76,3035,2.504118616144975
2015-07-16,93,3037,3.0622324662495886
2015-07-17,121,3038,3.982883475971034
2015-07-20,182,3039,5.988812109246463
2015-07-21,150,3039,4.935834155972359
2015-07-22,209,3039,6.877262257321487
2015-07-23,215,3042,7.0677186061801445
2015-07-24,297,3042,9.763313609467456
2015-07-27,310,3042,10.190664036817882
2015-07-28,155,3043,5.093657574761748
2015-07-29,72,3043,2.366086099244167
2015-07-30,87,3045,2.857142857142857
2015-07-31,82,3045,2.692939244663383
2015-08-03,139,3046,4.563361785948785
2015-08-04,135,3047,4.430587463078438
2015-08-05,147,3048,4.822834645669291
2015-08-06,211,3049,6.920301738274843
2015-08-07,171,3049,5.608396195473926
2015-08-10,67,3049,2.197441784191538
2015-08-11,110,3050,3.606557377049181
2015-08-12,144,3049,4.722859954083306
2015-08-13,99,3051,3.2448377581120944
2015-08-14,99,3051,3.2448377581120944
2015-08-17,99,3051,3.2448377581120944
2015-08-18,110,3051,3.605375286791216
2015-08-19,179,3051,5.8669288757784335
2015-08-20,252,3051,8.259587020648967
2015-08-21,401,3051,13.143231727302524
2015-08-24,858,3051,28.121927236971484
2015-08-25,202,3051,6.620780072107506
2015-08-26,183,3051,5.99803343166175
2015-08-27,50,3051,1.638806948541462
2015-08-28,31,3052,1.0157273918741807
2015-08-31,40,3052,1.310615989515072
2015-09-01,91,3052,2.981651376146789
2015-09-02,79,3052,2.5884665792922674
2015-09-03,44,3052,1.4416775884665793
2015-09-04,116,3052,3.800786369593709
2015-09-08,49,3052,1.6055045871559634
2015-09-09,63,3052,2.064220183486239
2015-09-10,110,3052,3.604193971166448
2015-09-11,126,3052,4.128440366972478
2015-09-14,91,3052,2.981651376146789
2015-09-15,73,3052,2.3918741808650066
2015-09-16,42,3053,1.3756960366852276
2015-09-17,37,3055,1.2111292962356792
2015-09-18,97,3056,3.174083769633508
2015-09-21,87,3056,2.8468586387434556
2015-09-22,179,3057,5.8554138043833825
2015-09-23,189,3057,6.182531894013739
2015-09-24,258,3057,8.4396467124632
2015-09-25,150,3057,4.906771344455349
2015-09-28,381,3057,12.463199214916584
2015-09-29,368,3057,12.037945698397122
2015-09-30,191,3062,6.237753102547354
2015-10-01,190,3063,6.203068886712374
2015-10-02,234,3063,7.639569049951028
2015-10-05,43,3063,1.4038524322559582
2015-10-06,38,3065,1.2398042414355628
2015-10-07,30,3065,0.9787928221859705
2015-10-08,24,3067,0.78252363873492
2015-10-09,26,3067,0.8477339419628301
2015-10-12,29,3067,0.9455493968046952
2015-10-13,33,3067,1.0759700032605153
2015-10-14,47,3068,1.5319426336375488
2015-10-15,48,3068,1.564537157757497
2015-10-16,30,3068,0.9778357235984355
2015-10-19,42,3070,1.3680781758957654
2015-10-20,48,3070,1.5635179153094463
2015-10-21,72,3071,2.344513187886682
2015-10-22,79,3071,2.5724519700423314
2015-10-23,69,3071,2.2468251383914035
2015-10-26,68,3072,2.213541666666667
2015-10-27,115,3072,3.7434895833333335
2015-10-28,74,3072,2.408854166666667
2015-10-29,82,3074,2.6675341574495772
2015-10-30,78,3074,2.5374105400130125
2015-11-02,46,3074,1.4964216005204944
2015-11-03,32,3074,1.040988939492518
2015-11-04,44,3075,1.4308943089430894
2015-11-05,75,3076,2.438231469440832
2015-11-06,77,3077,2.5024374390640234
2015-11-09,84,3077,2.729931751706207
2015-11-10,83,3078,2.696556205328135
2015-11-11,99,3081,3.213242453748783
2015-11-12,147,3080,4.772727272727273
2015-11-13,192,3080,6.233766233766234
2015-11-16,147,3080,4.772727272727273
2015-11-17,139,3080,4.512987012987013
2015-11-18,103,3081,3.3430704316780266
2015-11-19,89,3082,2.887735236859182
2015-11-20,89,3084,2.8858625162127107
2015-11-23,78,3085,2.528363047001621
2015-11-24,74,3084,2.3994811932555127
2015-11-25,38,3085,1.2317666126418152
2015-11-27,36,3085,1.1669367909238249
2015-11-30,45,3084,1.4591439688715953
2015-12-01,47,3084,1.523994811932555
2015-12-02,73,3084,2.3670557717250325
2015-12-03,100,3085,3.2414910858995136
2015-12-04,128,3084,4.150453955901426
2015-12-07,195,3086,6.3188593648736235
2015-12-08,221,3086,7.161373946856772
2015-12-09,129,3086,4.180168502916397
2015-12-10,104,3087,3.368966634272757
2015-12-11,238,3087,7.709750566893423
2015-12-14,351,3087,11.370262390670554
2015-12-15,135,3088,4.3717616580310885
2015-12-16,98,3087,3.1746031746031744
2015-12-17,134,3088,4.339378238341969
2015-12-18,185,3089,5.988993201683393
2015-12-21,135,3088,4.3717616580310885
2015-12-22,82,3089,2.6545807704758824
2015-12-23,35,3089,1.1330527678860474
2015-12-24,27,3088,0.8743523316062176
2015-12-28,40,3089,1.2949174490126254
2015-12-29,41,3089,1.3272903852379412
2015-12-30,40,3091,1.2940795858945324
2015-12-31,60,3091,1.9411193788417986
2016-01-04,146,3091,4.723390488515044
2016-01-05,88,3091,2.8469750889679712
2016-01-06,213,3090,6.893203883495145
2016-01-07,421,3090,13.624595469255663
2016-01-08,425,3091,13.749595600129409
2016-01-11,531,3091,17.178906502749918
2016-01-12,459,3090,14.854368932038836
2016-01-13,648,3091,20.964089291491426
2016-01-14,632,3090,20.45307443365696
2016-01-15,772,3090,24.983818770226538
2016-01-19,562,3090,18.18770226537217
2016-01-20,1091,3090,35.307443365695796
2016-01-21,125,3091,4.043998705920414
2016-01-22,59,3090,1.9093851132686084
2016-01-25,100,3091,3.2351989647363313
2016-01-26,73,3090,2.3624595469255665
2016-01-27,82,3090,2.6537216828478964
2016-01-28,150,3091,4.852798447104497
2016-01-29,83,3091,2.685215140731155
2016-02-01,74,3090,2.394822006472492
2016-02-02,157,3090,5.080906148867314
2016-02-03,266,3092,8.602846054333764
2016-02-04,95,3092,3.072445019404916
2016-02-05,194,3092,6.274256144890039
2016-02-08,461,3092,14.909443725743854
2016-02-09,433,3092,14.003880983182407
2016-02-10,171,3092,5.530401034928849
2016-02-11,507,3092,16.397153945666236
2016-02-12,139,3092,4.495472186287193
2016-02-16,67,3092,2.166882276843467
2016-02-17,43,3092,1.390685640362225
2016-02-18,48,3092,1.5523932729624839
2016-02-19,54,3092,1.7464424320827943
2016-02-22,34,3092,1.0996119016817594
2016-02-23,45,3092,1.4553686934023284
2016-02-24,81,3093,2.6188166828322017
2016-02-25,41,3093,1.325573876495312
2016-02-26,43,3093,1.3902360168121564
2016-02-29,43,3094,1.389786683904331
2016-03-01,47,3093,1.5195602974458453
2016-03-02,32,3094,1.0342598577892694
2016-03-03,21,3094,0.6787330316742082
2016-03-04,24,3094,0.7756948933419522
2016-03-07,26,3095,0.840064620355412
2016-03-08,22,3095,0.7108239095315024
2016-03-09,25,3095,0.8077544426494345
2016-03-10,36,3095,1.1631663974151858
2016-03-11,19,3095,0.6138933764135702
2016-03-14,17,3096,0.5490956072351421
2016-03-15,29,3096,0.9366925064599484
2016-03-16,36,3097,1.162415240555376
2016-03-17,45,3097,1.4530190506942202
2016-03-18,30,3097,0.9686793671294802
2016-03-21,25,3097,0.8072328059412335
2016-03-22,24,3097,0.7749434937035841
2016-03-23,34,3099,1.0971281058405937
2016-03-24,43,3100,1.3870967741935483
2016-03-28,31,3100,1.0
2016-03-29,36,3101,1.1609158336020637
2016-03-30,26,3101,0.8384392131570461
2016-03-31,28,3102,0.9026434558349452
2016-04-01,28,3101,0.9029345372460496
2016-04-04,33,3101,1.0641728474685586
2016-04-05,44,3101,1.418897129958078
2016-04-06,38,3101,1.2254111576910673
2016-04-07,34,3102,1.096067053513862
2016-04-08,29,3103,0.9345794392523363
2016-04-11,25,3102,0.8059316569954869
2016-04-12,26,3102,0.8381689232753062
2016-04-13,16,3102,0.5157962604771116
2016-04-14,14,3102,0.4513217279174726
2016-04-15,19,3103,0.6123106670963584
2016-04-18,21,3104,0.6765463917525774
2016-04-19,20,3103,0.6445375443119562
2016-04-20,18,3103,0.5800837898807605
2016-04-21,21,3105,0.6763285024154589
2016-04-22,22,3104,0.7087628865979382
2016-04-25,22,3104,0.7087628865979382
2016-04-26,26,3104,0.8376288659793815
2016-04-27,22,3105,0.7085346215780999
2016-04-28,22,3107,0.7080785323463148
2016-04-29,20,3106,0.643915003219575
2016-05-02,28,3107,0.9011908593498551
2016-05-03,35,3107,1.126488574187319
2016-05-04,54,3107,1.7380109430318635
2016-05-05,46,3107,1.4805278403604765
2016-05-06,53,3108,1.705276705276705
2016-05-09,47,3109,1.5117401093599228
2016-05-10,47,3108,1.5122265122265122
2016-05-11,54,3109,1.7368928916050175
2016-05-12,81,3110,2.6045016077170415
2016-05-13,70,3111,2.2500803600128574
2016-05-16,47,3111,1.5107682417229187
2016-05-17,61,3111,1.9607843137254901
2016-05-18,54,3111,1.7357762777242043
2016-05-19,65,3114,2.0873474630700066
2016-05-20,34,3114,1.0918432883750802
2016-05-23,32,3114,1.0276172125883107
2016-05-24,30,3115,0.9630818619582664
2016-05-25,30,3114,0.9633911368015413
2016-05-26,30,3116,0.9627727856225932
2016-05-27,24,3116,0.7702182284980745
2016-05-31,25,3116,0.8023106546854942
2016-06-01,21,3117,0.6737247353224254
2016-06-02,28,3117,0.8982996470965673
2016-06-03,24,3118,0.7697241821680565
2016-06-06,26,3118,0.8338678640153944
2016-06-07,26,3118,0.8338678640153944
2016-06-08,24,3118,0.7697241821680565
2016-06-09,28,3117,0.8982996470965673
2016-06-10,40,3119,1.2824623276691247
2016-06-13,49,3119,1.5710163513946778
2016-06-14,69,3120,2.2115384615384617
2016-06-15,42,3121,1.3457225248317848
2016-06-16,57,3121,1.8263377122717077
2016-06-17,50,3121,1.6020506247997435
2016-06-20,31,3120,0.9935897435897435
2016-06-21,41,3121,1.31368151233579
2016-06-22,43,3121,1.3777635373277797
2016-06-23,26,3122,0.8327994875080076
2016-06-24,89,3122,2.850736707238949
2016-06-27,161,3122,5.15695067264574
2016-06-28,51,3123,1.633045148895293
2016-06-29,35,3123,1.1207172590457892
2016-06-30,33,3125,1.056
2016-07-01,22,3124,0.7042253521126761
2016-07-05,41,3126,1.3115802943058221
2016-07-06,52,3127,1.6629357211384712
2016-07-07,26,3126,0.8317338451695457
2016-07-08,20,3127,0.6395906619763352
2016-07-11,20,3126,0.6397952655150352
2016-07-12,16,3127,0.5116725295810681
2016-07-13,14,3127,0.4477134633834346
2016-07-14,24,3127,0.7675087943716021
2016-07-15,21,3127,0.6715701950751519
2016-07-18,29,3126,0.9277031349968011
2016-07-19,27,3127,0.8634473936680525
2016-07-20,27,3127,0.8634473936680525
2016-07-21,21,3129,0.6711409395973155
2016-07-22,21,3129,0.6711409395973155
2016-07-25,21,3128,0.6713554987212277
2016-07-26,21,3130,0.670926517571885
2016-07-27,20,3131,0.6387735547748323
2016-07-28,23,3133,0.7341206511330992
2016-07-29,28,3133,0.893712097031599
2016-08-01,22,3134,0.7019783024888321
2016-08-02,34,3135,1.0845295055821371
2016-08-03,33,3134,1.052967453733248
2016-08-04,25,3135,0.7974481658692184
2016-08-05,19,3136,0.6058673469387755
2016-08-08,17,3137,0.5419190309212624
2016-08-09,22,3138,0.7010834926704907
2016-08-10,31,3138,0.9878903760356916
2016-08-11,31,3141,0.9869468322190385
2016-08-12,29,3141,0.9232728430436167
2016-08-15,19,3142,0.60471037555697
2016-08-16,20,3141,0.6367398917542184
2016-08-17,26,3142,0.8274984086569064
2016-08-18,27,3142,0.859325270528326
2016-08-19,22,3142,0.7001909611712286
2016-08-22,24,3143,0.7636016544702514
2016-08-23,16,3143,0.5090677696468342
2016-08-24,27,3142,0.859325270528326
2016-08-25,31,3142,0.9866327180140038
2016-08-26,31,3142,0.9866327180140038
2016-08-29,33,3143,1.0499522748965955
2016-08-30,28,3143,0.8908685968819599
2016-08-31,34,3143,1.0817690104995228
2016-09-01,40,3143,1.2726694241170855
2016-09-02,25,3142,0.7956715467854869
2016-09-06,27,3142,0.859325270528326
2016-09-07,22,3142,0.7001909611712286
2016-09-08,27,3143,0.8590518612790328
2016-09-09,40,3142,1.273074474856779
2016-09-12,45,3143,1.4317531021317214
2016-09-13,44,3143,1.3999363665287943
2016-09-14,39,3143,1.2408526885141584
2016-09-15,38,3144,1.2086513994910941
2016-09-16,40,3145,1.2718600953895072
2016-09-19,27,3146,0.8582326764144946
2016-09-20,34,3146,1.080737444373808
2016-09-21,29,3146,0.9218054672600127
2016-09-22,23,3148,0.7306226175349428
2016-09-23,25,3150,0.7936507936507936
2016-09-26,38,3151,1.2059663598857506
2016-09-27,39,3151,1.237702316724849
2016-09-28,32,3152,1.015228426395939
2016-09-29,42,3153,1.3320647002854424
2016-09-30,36,3155,1.1410459587955626
2016-10-03,37,3154,1.173113506658212
2016-10-04,37,3155,1.172741679873217
2016-10-05,29,3157,0.9185936015204309
2016-10-06,37,3159,1.1712567268122824
2016-10-07,41,3160,1.2974683544303798
2016-10-10,33,3160,1.0443037974683544
2016-10-11,53,3160,1.6772151898734176
2016-10-12,58,3160,1.8354430379746836
2016-10-13,65,3160,2.0569620253164556
2016-10-14,50,3161,1.5817779183802596
2016-10-17,69,3163,2.1814732848561493
2016-10-18,53,3163,1.6756244072083464
2016-10-19,46,3164,1.4538558786346398
2016-10-20,48,3165,1.5165876777251186
2016-10-21,46,3166,1.4529374605180037
2016-10-24,40,3166,1.2634238787113077
2016-10-25,57,3165,1.8009478672985781
2016-10-26,67,3165,2.116903633491311
2016-10-27,90,3167,2.841806125670982
2016-10-28,104,3170,3.2807570977917986
2016-10-31,100,3170,3.1545741324921135
2016-11-01,124,3171,3.9104383475244404
2016-11-02,117,3171,3.6896877956480605
2016-11-03,145,3171,4.572690003153579
2016-11-04,115,3173,3.6243302867948315
2016-11-07,65,3173,2.0485345099275136
2016-11-08,71,3173,2.2376300031515917
2016-11-09,83,3173,2.6158209895997477
2016-11-10,59,3175,1.8582677165354329
2016-11-11,57,3175,1.7952755905511812
2016-11-14,68,3174,2.142407057340895
2016-11-15,38,3175,1.1968503937007875
2016-11-16,42,3177,1.3220018885741265
2016-11-17,30,3177,0.9442870632672332
2016-11-18,47,3176,1.4798488664987406
2016-11-21,35,3176,1.102015113350126
2016-11-22,34,3176,1.070528967254408
2016-11-23,41,3176,1.2909319899244331
2016-11-25,22,3176,0.6926952141057935
2016-11-28,22,3177,0.6924771797293043
2016-11-29,31,3177,0.9757632987094743
2016-11-30,40,3177,1.2590494176896443
2016-12-01,66,3178,2.076777847702958
2016-12-02,59,3178,1.8565135305223412
2016-12-05,39,3178,1.2271869100062933
2016-12-06,35,3179,1.100975149418056
2016-12-07,25,3181,0.785916378497328
2016-12-08,32,3181,1.0059729644765796
2016-12-09,24,3182,0.754242614707731
2016-12-12,27,3182,0.8485229415461975
2016-12-13,36,3183,1.1310084825636193
2016-12-14,48,3183,1.5080113100848256
2016-12-15,51,3183,1.6022620169651274
2016-12-16,45,3184,1.4133165829145728
2016-12-19,44,3185,1.3814756671899528
2016-12-20,35,3185,1.098901098901099
